Chr	Start	End	Value
4A	464000000	474000000	0.04083333333333333
4A	465000000	475000000	0.04375000000000002
4A	466000000	476000000	0.05
4A	467000000	477000000	0.03295454545454545
4A	468000000	478000000	0.01744186046511628
4A	469000000	479000000	0.007317073170731704
4A	470000000	480000000	0.0
4A	471000000	481000000	0.0
4A	472000000	482000000	0.0
4A	473000000	483000000	0.0
4A	474000000	484000000	0.0
4A	475000000	485000000	0.0
4A	476000000	486000000	0.0
4A	477000000	487000000	0.0
4A	478000000	488000000	0.0
4A	479000000	489000000	0.0
4A	480000000	490000000	0.0
4A	481000000	491000000	0.0
4A	482000000	492000000	0.0
4A	483000000	493000000	0.0
4A	484000000	494000000	0.0
4A	485000000	495000000	0.0
4A	486000000	496000000	0.0
4A	487000000	497000000	0.0
4A	488000000	498000000	0.0
4A	489000000	499000000	0.0
4A	490000000	500000000	0.0
4A	491000000	501000000	0.0
4A	492000000	502000000	0.0
4A	493000000	503000000	0.0
4A	494000000	504000000	0.0
4A	495000000	505000000	0.0
4A	496000000	506000000	0.0
4A	497000000	507000000	0.0
4A	498000000	508000000	0.0
4A	499000000	509000000	0.0
4A	500000000	510000000	0.0
4A	501000000	511000000	0.0
4A	502000000	512000000	0.0
4A	503000000	513000000	0.0
4A	504000000	514000000	0.0
4A	505000000	515000000	0.0
4A	506000000	516000000	0.0
4A	507000000	517000000	0.0
4A	508000000	518000000	0.0
4A	509000000	519000000	0.0
4A	510000000	520000000	0.0
4A	511000000	521000000	0.0
4A	512000000	522000000	0.0
4A	513000000	523000000	0.0
4A	514000000	524000000	0.0
4A	515000000	525000000	0.0
4A	516000000	526000000	0.0
4A	517000000	527000000	0.0
4A	518000000	528000000	0.0
4A	519000000	529000000	0.0
4A	520000000	530000000	0.0
4A	521000000	531000000	0.0
4A	522000000	532000000	0.0
4A	523000000	533000000	0.0
4A	524000000	534000000	0.0
4A	525000000	535000000	0.0
4A	526000000	536000000	0.0
4A	527000000	537000000	0.0
4A	528000000	538000000	0.0
4A	529000000	539000000	0.0
4A	530000000	540000000	0.0
4A	531000000	541000000	0.0
4A	532000000	542000000	0.0
4A	533000000	543000000	0.0
4A	534000000	544000000	0.0
4A	535000000	545000000	0.0
4A	536000000	546000000	0.0
4A	537000000	547000000	0.0
4A	538000000	548000000	0.0
4A	539000000	549000000	0.0
4A	540000000	550000000	0.0
4A	541000000	551000000	0.0
4A	542000000	552000000	0.0
4A	543000000	553000000	0.0023076923076923088
4A	544000000	554000000	0.0037499999999999977
4A	545000000	555000000	0.006521739130434784
4A	546000000	556000000	0.009130434782608695
4A	547000000	557000000	0.014893617021276596
4A	548000000	558000000	0.017560975609756096
4A	549000000	559000000	0.020952380952380955
4A	550000000	560000000	0.022608695652173914
4A	551000000	561000000	0.0222
4A	552000000	562000000	0.02173076923076923
4A	553000000	563000000	0.01980392156862745
4A	554000000	564000000	0.019000000000000003
4A	555000000	565000000	0.018043478260869567
4A	556000000	566000000	0.015434782608695654
4A	557000000	567000000	0.01048780487804878
4A	558000000	568000000	0.0082
4A	559000000	569000000	0.005681818181818182
4A	560000000	570000000	0.0021951219512195115
4A	561000000	571000000	0.008837209302325585
4A	562000000	572000000	0.01217391304347826
4A	563000000	573000000	0.0184
4A	564000000	574000000	0.022075471698113212
4A	565000000	575000000	0.028928571428571425
4A	566000000	576000000	0.039
4A	567000000	577000000	0.04428571428571427
4A	568000000	578000000	0.056999999999999995
4A	569000000	579000000	0.060967741935483856
4A	570000000	580000000	0.06890625
4A	571000000	581000000	0.08296874999999998
4A	572000000	582000000	0.09945945945945946
4A	573000000	583000000	0.11652173913043476
4A	574000000	584000000	0.09860759493670886
4A	575000000	585000000	0.07645833333333334
4A	576000000	586000000	0.06968421052631578
4A	577000000	587000000	0.06706521739130433
4A	578000000	588000000	0.06517647058823531
4A	579000000	589000000	0.0631707317073171
4A	580000000	590000000	0.05290697674418603
4A	581000000	591000000	0.03615384615384613
4A	582000000	592000000	0.012839506172839521
4A	583000000	593000000	0.0
4A	584000000	594000000	0.0
4A	585000000	595000000	0.0
4A	586000000	596000000	0.0886956521739131
4A	587000000	597000000	0.1368292682926829
4A	588000000	598000000	0.16463157894736846
4A	589000000	599000000	0.17679999999999993
4A	590000000	600000000	0.26627659574468104
4A	591000000	601000000	0.3430487804878048
4A	592000000	602000000	0.437560975609756
4A	593000000	603000000	0.476823529411765
4A	594000000	604000000	0.6668131868131865
4A	595000000	605000000	0.7778048780487804
4A	596000000	606000000	1.0474285714285712
4A	597000000	607000000	1.2580952380952384
4A	598000000	608000000	1.4816363636363634
4A	599000000	609000000	1.5805263157894736
4A	600000000	610000000	1.579090909090909
4A	601000000	611000000	1.572295081967213
4A	602000000	612000000	1.588
4A	603000000	613000000	1.5991803278688526
4A	604000000	614000000	1.6568965517241379
4A	605000000	615000000	1.6939393939393939
4A	606000000	616000000	1.622121212121212
4A	607000000	617000000	1.6746875
4A	608000000	618000000	1.7303076923076923
4A	609000000	619000000	1.8029032258064517
4A	610000000	620000000	1.8303174603174603
4A	611000000	621000000	1.8855172413793104
4A	612000000	622000000	1.9276119402985075
4A	613000000	623000000	1.9184057971014492
4A	614000000	624000000	1.9033333333333333
4A	615000000	625000000	1.8864285714285713
4A	616000000	626000000	1.6331034482758622
4A	617000000	627000000	1.5306896551724136
4A	618000000	628000000	1.4148275862068964
4A	619000000	629000000	1.27
4A	620000000	630000000	1.1865217391304346
4A	621000000	631000000	1.1422388059701492
4A	622000000	632000000	0.9119047619047619
4A	623000000	633000000	0.7885
4A	624000000	634000000	0.7205263157894737
4A	625000000	635000000	0.6193220338983052
4A	626000000	636000000	0.7026923076923076
4A	627000000	637000000	0.6391836734693879
4A	628000000	638000000	0.5326530612244897
4A	629000000	639000000	0.37285714285714283
4A	630000000	640000000	0.21749999999999994
4A	631000000	641000000	0.18642857142857147
4A	632000000	642000000	0.0
4A	633000000	643000000	0.0
4A	634000000	644000000	0.0
4A	635000000	645000000	0.0
4A	636000000	646000000	0.0
4A	637000000	647000000	0.0
4A	638000000	648000000	0.0
4A	639000000	649000000	0.0
4A	640000000	650000000	0.0
4A	641000000	651000000	0.0
4A	642000000	652000000	NaN
4A	643000000	653000000	NaN
4A	644000000	654000000	NaN
4A	645000000	655000000	NaN
4A	646000000	656000000	NaN
4A	647000000	657000000	NaN
4A	648000000	658000000	NaN
4A	649000000	659000000	0.0
4A	650000000	660000000	0.0
4A	651000000	661000000	0.0
4A	652000000	662000000	0.0
4A	653000000	663000000	0.0
4A	654000000	664000000	0.0
4A	655000000	665000000	0.0
4A	656000000	666000000	0.0
4A	657000000	667000000	0.0
4A	658000000	668000000	0.0
4A	659000000	669000000	0.0
4A	660000000	670000000	0.0
4A	661000000	671000000	0.0
4A	662000000	672000000	0.0
4A	663000000	673000000	NaN
4A	664000000	674000000	NaN
4A	665000000	675000000	NaN
4A	666000000	676000000	0.0
4A	667000000	677000000	0.0
4A	668000000	678000000	0.0
4A	669000000	679000000	0.0
4A	670000000	680000000	0.0
4A	671000000	681000000	0.0
4A	672000000	682000000	0.0
4A	673000000	683000000	0.0
4A	674000000	684000000	0.0
4A	675000000	685000000	0.0
4A	676000000	686000000	0.0
4A	677000000	687000000	0.0
4A	678000000	688000000	0.0
4A	679000000	689000000	0.0
4A	680000000	690000000	0.0
4A	681000000	691000000	0.0
4A	682000000	692000000	0.0
4A	683000000	693000000	0.0
4A	684000000	694000000	0.0
4A	685000000	695000000	0.0
4A	686000000	696000000	0.0
4A	687000000	697000000	0.0
4A	688000000	698000000	0.0
4A	689000000	699000000	0.0
4A	690000000	700000000	0.0
4A	691000000	701000000	0.0
4A	692000000	702000000	0.0
4A	693000000	703000000	NaN
4A	694000000	704000000	NaN
4A	695000000	705000000	NaN
4A	696000000	706000000	NaN
4A	697000000	707000000	1.41
4A	698000000	708000000	1.41
4A	699000000	709000000	1.41
4A	700000000	710000000	1.41
4A	701000000	711000000	1.41
4A	702000000	712000000	1.41
4A	703000000	713000000	1.41
4A	704000000	714000000	1.41
4A	705000000	715000000	1.41
4A	706000000	716000000	1.41
4A	707000000	717000000	NaN
4A	708000000	718000000	NaN
4A	709000000	719000000	NaN
4A	710000000	720000000	0.39
4A	711000000	721000000	0.39
4A	712000000	722000000	0.39
4A	713000000	723000000	0.39
4A	714000000	724000000	0.39
4A	715000000	725000000	0.39
4A	716000000	726000000	0.39
4A	717000000	727000000	0.39
4A	718000000	728000000	0.39
4A	719000000	729000000	0.39
4A	720000000	730000000	NaN
4A	721000000	731000000	NaN
4A	722000000	732000000	NaN
4A	723000000	733000000	0.19
4A	724000000	734000000	0.185
4A	725000000	735000000	0.185
4A	726000000	736000000	0.185
4A	727000000	737000000	0.185
4A	728000000	738000000	0.185
4A	729000000	739000000	0.185
4A	730000000	740000000	0.21666666666666667
4A	731000000	741000000	0.21666666666666667
4A	732000000	742000000	0.2325
4B	0	10000000	0.16637362637362643
4B	1000000	11000000	0.08093023255813953
4B	2000000	12000000	0.11115789473684215
4B	3000000	13000000	0.11354838709677416
4B	4000000	14000000	0.12585365853658534
4B	5000000	15000000	0.12799999999999997
4B	6000000	16000000	0.11779220779220778
4B	7000000	17000000	0.10200000000000002
4B	8000000	18000000	0.08887323943661966
4B	9000000	19000000	0.08838235294117648
4B	10000000	20000000	0.07952380952380958
4B	11000000	21000000	0.0763492063492064
4B	12000000	22000000	0.0
4B	13000000	23000000	0.0
4B	14000000	24000000	0.0023529411764705898
4B	15000000	25000000	0.021607142857142866
4B	16000000	26000000	0.02901960784313724
4B	17000000	27000000	0.04086956521739132
4B	18000000	28000000	0.04476190476190476
4B	19000000	29000000	0.041777777777777775
4B	20000000	30000000	0.038367346938775505
4B	21000000	31000000	0.03547169811320754
4B	22000000	32000000	0.04272727272727273
4B	23000000	33000000	0.04653061224489796
4B	24000000	34000000	0.046666666666666676
4B	25000000	35000000	0.043829787234042565
4B	26000000	36000000	0.048400000000000006
4B	27000000	37000000	0.04749999999999999
4B	28000000	38000000	0.06099999999999999
4B	29000000	39000000	0.05805194805194804
4B	30000000	40000000	0.06301369863013698
4B	31000000	41000000	0.06402597402597403
4B	32000000	42000000	0.064125
4B	33000000	43000000	0.06287499999999999
4B	34000000	44000000	0.07634146341463414
4B	35000000	45000000	0.07320000000000002
4B	36000000	46000000	0.0993506493506493
4B	37000000	47000000	0.09799999999999998
4B	38000000	48000000	0.0911111111111111
4B	39000000	49000000	0.09233333333333334
4B	40000000	50000000	0.09491228070175438
4B	41000000	51000000	0.10808510638297873
4B	42000000	52000000	0.11348837209302322
4B	43000000	53000000	0.1237837837837838
4B	44000000	54000000	0.0978125
4B	45000000	55000000	0.09484848484848489
4B	46000000	56000000	0.011724137931034476
4B	47000000	57000000	0.0
4B	48000000	58000000	0.0
4B	49000000	59000000	0.0
4B	50000000	60000000	0.0
4B	51000000	61000000	0.0
4B	52000000	62000000	0.0
4B	53000000	63000000	0.0
4B	54000000	64000000	0.0
4B	55000000	65000000	0.0
4B	56000000	66000000	0.0
4B	57000000	67000000	0.0
4B	58000000	68000000	0.0
4B	59000000	69000000	0.0
4B	60000000	70000000	0.0
4B	61000000	71000000	0.0
4B	62000000	72000000	0.0
4B	63000000	73000000	0.0
4B	64000000	74000000	0.0
4B	65000000	75000000	0.0
4B	66000000	76000000	0.0
4B	67000000	77000000	0.0
4B	68000000	78000000	0.0
4B	69000000	79000000	0.0
4B	70000000	80000000	0.0
4B	71000000	81000000	0.0
4B	72000000	82000000	0.0
4B	73000000	83000000	0.0
4B	74000000	84000000	0.0
4B	75000000	85000000	0.0
4B	76000000	86000000	0.0015384615384615391
4B	77000000	87000000	0.0014634146341463408
4B	78000000	88000000	0.0013953488372093028
4B	79000000	89000000	0.0013953488372093026
4B	80000000	90000000	0.0011764705882352944
4B	81000000	91000000	0.0011764705882352944
4B	82000000	92000000	0.0011320754716981126
4B	83000000	93000000	0.0011320754716981126
4B	84000000	94000000	0.0012000000000000001
4B	85000000	95000000	0.0013043478260869577
4B	86000000	96000000	0.0
4B	87000000	97000000	0.0
4B	88000000	98000000	0.0
4B	89000000	99000000	0.0
4B	90000000	100000000	0.0
4B	91000000	101000000	0.0
4B	92000000	102000000	0.0
4B	93000000	103000000	0.0
4B	94000000	104000000	0.0
4B	95000000	105000000	0.0
4B	96000000	106000000	0.0
4B	97000000	107000000	0.0
4B	98000000	108000000	0.0
4B	99000000	109000000	0.0
4B	100000000	110000000	0.0
4B	101000000	111000000	0.0
4B	102000000	112000000	0.0
4B	103000000	113000000	0.0
4B	104000000	114000000	0.0
4B	105000000	115000000	0.0
4B	106000000	116000000	0.0
4B	107000000	117000000	0.0
4B	108000000	118000000	0.0
4B	109000000	119000000	0.0
4B	110000000	120000000	0.0
4B	111000000	121000000	0.0
4B	112000000	122000000	0.0
4B	113000000	123000000	0.008536585365853654
4B	114000000	124000000	0.019189189189189177
4B	115000000	125000000	0.023666666666666673
4B	116000000	126000000	0.05387096774193548
4B	117000000	127000000	0.07166666666666666
4B	118000000	128000000	0.08600000000000001
4B	119000000	129000000	0.09347826086956522
4B	120000000	130000000	0.11944444444444444
4B	121000000	131000000	0.14333333333333334
4B	122000000	132000000	0.16538461538461538
4B	123000000	133000000	0.13846153846153847
4B	124000000	134000000	0.09600000000000002
4B	125000000	135000000	0.07578947368421052
4B	126000000	136000000	0.025263157894736845
4B	127000000	137000000	0.0
4B	128000000	138000000	0.0
4B	129000000	139000000	0.0
4B	130000000	140000000	0.0
4B	131000000	141000000	0.0046153846153846175
4B	132000000	142000000	0.00436363636363636
4B	133000000	143000000	0.00436363636363636
4B	134000000	144000000	0.004210526315789476
4B	135000000	145000000	0.004137931034482757
4B	136000000	146000000	0.004363636363636363
4B	137000000	147000000	0.005333333333333334
4B	138000000	148000000	0.005853658536585364
4B	139000000	149000000	0.00631578947368421
4B	140000000	150000000	0.006857142857142856
4B	141000000	151000000	0.0
4B	142000000	152000000	0.0
4B	143000000	153000000	0.0
4B	144000000	154000000	0.0
4B	145000000	155000000	0.0
4B	146000000	156000000	0.0
4B	147000000	157000000	0.0
4B	148000000	158000000	0.0
4B	149000000	159000000	0.0
4B	150000000	160000000	0.0
4B	151000000	161000000	0.0
4B	152000000	162000000	0.0
4B	153000000	163000000	0.0
4B	154000000	164000000	0.0
4B	155000000	165000000	0.0
4B	156000000	166000000	0.0
4B	157000000	167000000	0.0
4B	158000000	168000000	0.0
4B	159000000	169000000	0.0
4B	160000000	170000000	0.0
4B	161000000	171000000	0.0
4B	162000000	172000000	0.0
4B	163000000	173000000	0.0
4B	164000000	174000000	0.025600000000000005
4B	165000000	175000000	0.0336842105263158
4B	166000000	176000000	0.035555555555555556
4B	167000000	177000000	0.033684210526315796
4B	168000000	178000000	0.031999999999999994
4B	169000000	179000000	0.030476190476190473
4B	170000000	180000000	0.02909090909090909
4B	171000000	181000000	0.03555555555555555
4B	172000000	182000000	0.03199999999999999
4B	173000000	183000000	0.02782608695652174
4B	174000000	184000000	0.0
4B	175000000	185000000	0.0
4B	176000000	186000000	0.0
4B	177000000	187000000	0.0
4B	178000000	188000000	0.0
4B	179000000	189000000	0.0
4B	180000000	190000000	0.0
4B	181000000	191000000	0.0
4B	182000000	192000000	0.0
4B	183000000	193000000	0.0
4B	184000000	194000000	0.0
4B	185000000	195000000	0.0
4B	186000000	196000000	0.0
4B	187000000	197000000	0.0
4B	188000000	198000000	0.0
4B	189000000	199000000	0.0
4B	190000000	200000000	0.0
4B	191000000	201000000	0.0
4B	192000000	202000000	0.0
4B	193000000	203000000	0.0
4B	194000000	204000000	0.0
4B	195000000	205000000	0.0
4B	196000000	206000000	0.0
4B	197000000	207000000	0.0
4B	198000000	208000000	0.0
4B	199000000	209000000	0.0
4B	200000000	210000000	0.0
4B	201000000	211000000	0.0
4B	202000000	212000000	0.0
4B	203000000	213000000	0.0
4B	204000000	214000000	0.0
4B	205000000	215000000	0.0
4B	206000000	216000000	0.0
4B	207000000	217000000	0.0
4B	208000000	218000000	0.0
4B	209000000	219000000	0.0
4B	210000000	220000000	0.0
4B	211000000	221000000	0.0
4B	212000000	222000000	0.0
4B	213000000	223000000	0.0
4B	214000000	224000000	0.0
4B	215000000	225000000	0.0
4B	216000000	226000000	0.0
4B	217000000	227000000	0.0
4B	218000000	228000000	0.0
4B	219000000	229000000	0.0
4B	220000000	230000000	0.0
4B	221000000	231000000	0.0
4B	222000000	232000000	0.0
4B	223000000	233000000	0.0
4B	224000000	234000000	0.0
4B	225000000	235000000	0.0
4B	226000000	236000000	0.0
4B	227000000	237000000	0.0
4B	228000000	238000000	0.0
4B	229000000	239000000	0.0
4B	230000000	240000000	0.0
4B	231000000	241000000	0.0
4B	232000000	242000000	0.0
4B	233000000	243000000	0.0
4B	234000000	244000000	0.0
4B	235000000	245000000	0.0
4B	236000000	246000000	0.0
4B	237000000	247000000	0.0
4B	238000000	248000000	0.0
4B	239000000	249000000	0.023333333333333338
4B	240000000	250000000	0.023333333333333338
4B	241000000	251000000	0.02142857142857143
4B	242000000	252000000	0.02142857142857143
4B	243000000	253000000	0.02142857142857143
4B	244000000	254000000	0.018750000000000003
4B	245000000	255000000	0.018750000000000003
4B	246000000	256000000	0.018750000000000003
4B	247000000	257000000	0.02142857142857143
4B	248000000	258000000	0.02142857142857143
4B	249000000	259000000	0.0016666666666666666
4B	250000000	260000000	0.00125
4B	251000000	261000000	0.0
4B	252000000	262000000	0.0
4B	253000000	263000000	0.0
4B	254000000	264000000	0.0
4B	255000000	265000000	0.0
4B	256000000	266000000	0.0
4B	257000000	267000000	0.0
4B	258000000	268000000	0.0
4B	259000000	269000000	0.0
4B	260000000	270000000	0.0
4B	261000000	271000000	0.0
4B	262000000	272000000	0.0
4B	263000000	273000000	0.0
4B	264000000	274000000	0.0
4B	265000000	275000000	0.0
4B	266000000	276000000	0.0
4B	267000000	277000000	0.0
4B	268000000	278000000	0.0
4B	269000000	279000000	0.0
4B	270000000	280000000	0.0
4B	271000000	281000000	NaN
4B	272000000	282000000	0.0
4B	273000000	283000000	0.0
4B	274000000	284000000	0.0
4B	275000000	285000000	0.0
4B	276000000	286000000	0.0
4B	277000000	287000000	0.0
4B	278000000	288000000	0.0
4B	279000000	289000000	0.0
4B	280000000	290000000	0.0
4B	281000000	291000000	0.0
4B	282000000	292000000	0.0
4B	283000000	293000000	0.0
4B	284000000	294000000	0.0
4B	285000000	295000000	0.0
4B	286000000	296000000	0.0
4B	287000000	297000000	0.0
4B	288000000	298000000	0.0
4B	289000000	299000000	0.0
4B	290000000	300000000	0.0
4B	291000000	301000000	0.0
4B	292000000	302000000	0.0
4B	293000000	303000000	0.0
4B	294000000	304000000	0.0
4B	295000000	305000000	0.0
4B	296000000	306000000	0.0
4B	297000000	307000000	0.0
4B	298000000	308000000	0.0
4B	299000000	309000000	0.0
4B	300000000	310000000	0.0
4B	301000000	311000000	0.014000000000000002
4B	302000000	312000000	0.011666666666666667
4B	303000000	313000000	0.01
4B	304000000	314000000	0.00875
4B	305000000	315000000	0.00875
4B	306000000	316000000	0.00875
4B	307000000	317000000	0.01
4B	308000000	318000000	0.00875
4B	309000000	319000000	0.00875
4B	310000000	320000000	0.01
4B	311000000	321000000	0.0
4B	312000000	322000000	0.0
4B	313000000	323000000	0.0
4B	314000000	324000000	0.0
4B	315000000	325000000	0.0
4B	316000000	326000000	0.0
4B	317000000	327000000	0.0
4B	318000000	328000000	0.0
4B	319000000	329000000	0.0
4B	320000000	330000000	0.0
4B	321000000	331000000	0.0
4B	322000000	332000000	0.0
4B	323000000	333000000	0.0
4B	324000000	334000000	0.0
4B	325000000	335000000	0.0
4B	326000000	336000000	0.0
4B	327000000	337000000	0.0
4B	328000000	338000000	0.0
4B	329000000	339000000	0.0
4B	330000000	340000000	0.0
4B	331000000	341000000	0.0
4B	332000000	342000000	0.0
4B	333000000	343000000	0.0
4B	334000000	344000000	0.0
4B	335000000	345000000	0.0
4B	336000000	346000000	0.0
4B	337000000	347000000	0.0
4B	338000000	348000000	0.0
4B	339000000	349000000	0.0
4B	340000000	350000000	0.0
4B	341000000	351000000	0.0
4B	342000000	352000000	0.0
4B	343000000	353000000	0.0
4B	344000000	354000000	0.0
4B	345000000	355000000	0.0
4B	346000000	356000000	0.0
4B	347000000	357000000	0.0
4B	348000000	358000000	0.0
4B	349000000	359000000	0.0
4B	350000000	360000000	0.0
4B	351000000	361000000	0.0
4B	352000000	362000000	0.0
4B	353000000	363000000	0.0
4B	354000000	364000000	0.0
4B	355000000	365000000	0.0
4B	356000000	366000000	0.0
4B	357000000	367000000	0.0
4B	358000000	368000000	0.0
4B	359000000	369000000	0.0
4B	360000000	370000000	0.0
4B	361000000	371000000	0.0
4B	362000000	372000000	0.0
4B	363000000	373000000	0.0
4B	364000000	374000000	0.0
4B	365000000	375000000	0.0
4B	366000000	376000000	0.0
4B	367000000	377000000	0.0
4B	368000000	378000000	0.0
4B	369000000	379000000	0.0
4B	370000000	380000000	0.0
4B	371000000	381000000	0.0325
4B	372000000	382000000	0.043333333333333335
4B	373000000	383000000	0.043333333333333335
4B	374000000	384000000	0.0325
4B	375000000	385000000	0.026000000000000002
4B	376000000	386000000	0.021666666666666667
4B	377000000	387000000	0.026000000000000002
4B	378000000	388000000	0.021666666666666667
4B	379000000	389000000	0.021666666666666667
4B	380000000	390000000	0.021666666666666667
4B	381000000	391000000	0.0
4B	382000000	392000000	0.0
4B	383000000	393000000	0.0
4B	384000000	394000000	0.0
4B	385000000	395000000	0.0
4B	386000000	396000000	0.0
4B	387000000	397000000	0.0
4B	388000000	398000000	0.0
4B	389000000	399000000	0.0
4B	390000000	400000000	0.0
4B	391000000	401000000	0.0
4B	392000000	402000000	0.0
4B	393000000	403000000	0.0
4B	394000000	404000000	0.0
4B	395000000	405000000	0.0
4B	396000000	406000000	0.0
4B	397000000	407000000	0.0
4B	398000000	408000000	0.0
4B	399000000	409000000	0.0
4B	400000000	410000000	0.0
4B	401000000	411000000	0.0
4B	402000000	412000000	0.0
4B	403000000	413000000	0.0
4B	404000000	414000000	0.0
4B	405000000	415000000	0.0
4B	406000000	416000000	0.0
4B	407000000	417000000	0.0
4B	408000000	418000000	0.0
4B	409000000	419000000	0.0
4B	410000000	420000000	0.0
4B	411000000	421000000	0.0
4B	412000000	422000000	0.0
4B	413000000	423000000	0.0
4B	414000000	424000000	0.0
4B	415000000	425000000	0.0
4B	416000000	426000000	0.0
4B	417000000	427000000	0.0
4B	418000000	428000000	0.0
4B	419000000	429000000	0.0
4B	420000000	430000000	0.0
4B	421000000	431000000	0.0
4B	422000000	432000000	0.0
4B	423000000	433000000	0.0
4B	424000000	434000000	0.0
4B	425000000	435000000	0.0
4B	426000000	436000000	0.0
4B	427000000	437000000	0.0
4B	428000000	438000000	0.0
4B	429000000	439000000	0.0
4B	430000000	440000000	0.0
4B	431000000	441000000	0.0
4B	432000000	442000000	0.0
4B	433000000	443000000	0.0
4B	434000000	444000000	0.0
4B	435000000	445000000	0.0
4B	436000000	446000000	0.0
4B	437000000	447000000	0.04090909090909091
4B	438000000	448000000	0.03
4B	439000000	449000000	0.024999999999999998
4B	440000000	450000000	0.018750000000000003
4B	441000000	451000000	0.01607142857142857
4B	442000000	452000000	0.015517241379310346
4B	443000000	453000000	0.014062500000000002
4B	444000000	454000000	0.012499999999999994
4B	445000000	455000000	0.011842105263157897
4B	446000000	456000000	0.010975609756097555
4B	447000000	457000000	0.0
4B	448000000	458000000	0.0
4B	449000000	459000000	0.0
4B	450000000	460000000	0.0
4B	451000000	461000000	0.0037037037037037034
4B	452000000	462000000	0.0039999999999999975
4B	453000000	463000000	0.01307692307692308
4B	454000000	464000000	0.017391304347826084
4B	455000000	465000000	0.031538461538461536
4B	456000000	466000000	0.04484848484848485
4B	457000000	467000000	0.04928571428571428
4B	458000000	468000000	0.043125
4B	459000000	469000000	0.045660377358490566
4B	460000000	470000000	0.047818181818181815
4B	461000000	471000000	0.054038461538461535
4B	462000000	472000000	0.05545454545454546
4B	463000000	473000000	0.05732142857142857
4B	464000000	474000000	0.0575
4B	465000000	475000000	0.05678571428571429
4B	466000000	476000000	0.06367346938775509
4B	467000000	477000000	0.07636363636363637
4B	468000000	478000000	0.09627906976744185
4B	469000000	479000000	0.10195121951219513
4B	470000000	480000000	0.10447368421052633
4B	471000000	481000000	0.10852941176470589
4B	472000000	482000000	0.11363636363636363
4B	473000000	483000000	0.12166666666666666
4B	474000000	484000000	0.1326923076923077
4B	475000000	485000000	0.13076923076923078
4B	476000000	486000000	0.11199999999999999
4B	477000000	487000000	0.08565217391304349
4B	478000000	488000000	0.06263157894736843
4B	479000000	489000000	0.04210526315789473
4B	480000000	490000000	0.03541666666666667
4B	481000000	491000000	0.031481481481481485
4B	482000000	492000000	0.017741935483870964
4B	483000000	493000000	0.0078125
4B	484000000	494000000	0.004687500000000003
4B	485000000	495000000	0.0015151515151515156
4B	486000000	496000000	0.0015624999999999999
4B	487000000	497000000	0.0016129032258064518
4B	488000000	498000000	0.001515151515151515
4B	489000000	499000000	0.0014705882352941165
4B	490000000	500000000	0.0
4B	491000000	501000000	0.0
4B	492000000	502000000	0.0
4B	493000000	503000000	0.0
4B	494000000	504000000	0.0
4B	495000000	505000000	0.0
4B	496000000	506000000	0.0
4B	497000000	507000000	0.0
4B	498000000	508000000	0.0
4B	499000000	509000000	0.0
4B	500000000	510000000	0.0
4B	501000000	511000000	0.0
4B	502000000	512000000	0.0
4B	503000000	513000000	0.0
4B	504000000	514000000	0.003076923076923078
4B	505000000	515000000	0.002857142857142857
4B	506000000	516000000	0.0025806451612903234
4B	507000000	517000000	0.0025
4B	508000000	518000000	0.0025806451612903234
4B	509000000	519000000	0.0024242424242424234
4B	510000000	520000000	0.002222222222222222
4B	511000000	521000000	0.002105263157894738
4B	512000000	522000000	0.001999999999999999
4B	513000000	523000000	0.002222222222222222
4B	514000000	524000000	0.0
4B	515000000	525000000	0.0
4B	516000000	526000000	0.0
4B	517000000	527000000	0.0
4B	518000000	528000000	0.0
4B	519000000	529000000	0.0
4B	520000000	530000000	0.0
4B	521000000	531000000	0.0
4B	522000000	532000000	0.0
4B	523000000	533000000	0.0
4B	524000000	534000000	0.0
4B	525000000	535000000	0.0
4B	526000000	536000000	0.0
4B	527000000	537000000	0.0
4B	528000000	538000000	0.0
4B	529000000	539000000	0.0
4B	530000000	540000000	0.0
4B	531000000	541000000	0.0
4B	532000000	542000000	0.0
4B	533000000	543000000	0.0
4B	534000000	544000000	0.0
4B	535000000	545000000	0.0
4B	536000000	546000000	0.0
4B	537000000	547000000	0.0
4B	538000000	548000000	0.0
4B	539000000	549000000	0.0
4B	540000000	550000000	0.0
4B	541000000	551000000	0.0
4B	542000000	552000000	0.0
4B	543000000	553000000	0.0
4B	544000000	554000000	0.0
4B	545000000	555000000	0.0
4B	546000000	556000000	0.0
4B	547000000	557000000	0.0
4B	548000000	558000000	0.0
4B	549000000	559000000	0.0
4B	550000000	560000000	0.0
4B	551000000	561000000	0.0
4B	552000000	562000000	0.0
4B	553000000	563000000	0.0
4B	554000000	564000000	0.0
4B	555000000	565000000	0.0
4B	556000000	566000000	0.0
4B	557000000	567000000	0.0
4B	558000000	568000000	0.0
4B	559000000	569000000	0.0
4B	560000000	570000000	0.0
4B	561000000	571000000	0.0851162790697674
4B	562000000	572000000	0.1339130434782609
4B	563000000	573000000	0.19579999999999992
4B	564000000	574000000	0.21679245283018872
4B	565000000	575000000	0.23196428571428576
4B	566000000	576000000	0.25216666666666665
4B	567000000	577000000	0.2607936507936508
4B	568000000	578000000	0.2931666666666667
4B	569000000	579000000	0.2882258064516129
4B	570000000	580000000	0.28906249999999994
4B	571000000	581000000	0.2759375
4B	572000000	582000000	0.2875675675675675
4B	573000000	583000000	0.29289855072463766
