Chr	Start	End	Value
3B	731000000	741000000	0.45586206896551723
3B	732000000	742000000	0.4534375
3B	733000000	743000000	0.46366666666666667
3B	734000000	744000000	0.46884615384615386
3B	735000000	745000000	0.46652173913043476
3B	736000000	746000000	0.43956521739130433
3B	737000000	747000000	0.4166666666666667
3B	738000000	748000000	0.39956521739130435
3B	739000000	749000000	0.37894736842105264
3B	740000000	750000000	0.3894736842105263
3B	741000000	751000000	0.40619047619047616
3B	742000000	752000000	0.4161111111111111
3B	743000000	753000000	0.41133333333333333
3B	744000000	754000000	0.4229411764705882
3B	745000000	755000000	0.45944444444444443
3B	746000000	756000000	0.497
3B	747000000	757000000	0.5154545454545454
3B	748000000	758000000	0.5536363636363636
3B	749000000	759000000	0.5604761904761905
3B	750000000	760000000	0.58875
3B	751000000	761000000	0.63
3B	752000000	762000000	0.6821428571428572
3B	753000000	763000000	0.7993333333333333
3B	754000000	764000000	0.99
3B	755000000	765000000	1.0394117647058823
3B	756000000	766000000	1.168235294117647
3B	757000000	767000000	1.2305
3B	758000000	768000000	1.2961111111111112
3B	759000000	769000000	1.2773913043478262
3B	760000000	770000000	1.27125
3B	761000000	771000000	1.2791666666666668
3B	762000000	772000000	1.1946153846153846
3B	763000000	773000000	1.1011111111111112
3B	764000000	774000000	0.9566666666666667
3B	765000000	775000000	0.9351851851851851
3B	766000000	776000000	0.8642307692307692
3B	767000000	777000000	0.76
3B	768000000	778000000	0.7392592592592593
3B	769000000	779000000	0.6322727272727273
3B	770000000	780000000	0.6085714285714285
3B	771000000	781000000	0.583
3B	772000000	782000000	0.5958823529411765
3B	773000000	783000000	0.61
3B	774000000	784000000	0.61
3B	775000000	785000000	0.5863636363636364
3B	776000000	786000000	0.5441666666666667
3B	777000000	787000000	0.4635714285714286
3B	778000000	788000000	0.46
3B	779000000	789000000	0.49066666666666664
3B	780000000	790000000	0.5247058823529411
3B	781000000	791000000	0.5850000000000001
3B	782000000	792000000	0.5850000000000001
3B	783000000	793000000	0.59375
3B	784000000	794000000	0.6012500000000001
3B	785000000	795000000	0.6154166666666667
3B	786000000	796000000	0.6207692307692307
3B	787000000	797000000	0.6636363636363637
3B	788000000	798000000	0.6630434782608696
3B	789000000	799000000	0.6553571428571429
3B	790000000	800000000	0.6457692307692308
3B	791000000	801000000	0.6104347826086957
3B	792000000	802000000	0.6104347826086957
3B	793000000	803000000	0.615
3B	794000000	804000000	0.6231818181818182
3B	795000000	805000000	0.5154166666666667
3B	796000000	806000000	0.4580952380952381
3B	797000000	807000000	0.3872727272727273
3B	798000000	808000000	1.014615384615385
3B	799000000	809000000	1.4263636363636367
3B	800000000	810000000	1.6930769230769231
3B	801000000	811000000	2.159393939393939
3B	802000000	812000000	2.3345000000000002
3B	803000000	813000000	2.266739130434783
3B	804000000	814000000	2.2977777777777777
3B	805000000	815000000	2.521951219512195
3B	806000000	816000000	2.4986046511627906
3B	807000000	817000000	2.4066666666666667
3B	808000000	818000000	2.1457777777777776
3B	809000000	819000000	1.8930434782608698
3B	810000000	820000000	1.5508333333333335
3B	811000000	821000000	1.0952380952380953
3B	812000000	822000000	0.6454054054054055
3B	813000000	823000000	0.28186046511627916
3B	814000000	824000000	0.26933333333333337
3B	815000000	825000000	0.26933333333333337
3B	816000000	826000000	0.26000000000000006
3B	817000000	827000000	0.30243902439024384
3B	818000000	828000000	0.3263157894736844
3B	819000000	829000000	0.4608108108108108
3B	820000000	830000000	0.7551282051282053
3D	0	10000000	1.559245283018868
3D	1000000	11000000	1.618688524590164
3D	2000000	12000000	1.6185937499999998
3D	3000000	13000000	1.6265079365079365
3D	4000000	14000000	1.6346774193548386
3D	5000000	15000000	1.692456140350877
3D	6000000	16000000	1.7726
3D	7000000	17000000	1.8391304347826087
3D	8000000	18000000	1.822
3D	9000000	19000000	1.7994285714285714
3D	10000000	20000000	1.7923684210526316
3D	11000000	21000000	1.7617142857142858
3D	12000000	22000000	1.7502777777777778
3D	13000000	23000000	1.74675
3D	14000000	24000000	1.7226
3D	15000000	25000000	1.7141509433962263
3D	16000000	26000000	1.7162962962962964
3D	17000000	27000000	1.7168518518518519
3D	18000000	28000000	1.6966
3D	19000000	29000000	1.6706976744186046
3D	20000000	30000000	1.6388571428571428
3D	21000000	31000000	1.629
3D	22000000	32000000	1.6411538461538462
3D	23000000	33000000	1.6839130434782608
3D	24000000	34000000	1.7285714285714286
3D	25000000	35000000	1.764
3D	26000000	36000000	1.7566666666666666
3D	27000000	37000000	1.7149999999999999
3D	28000000	38000000	1.717142857142857
3D	29000000	39000000	1.7137499999999999
3D	30000000	40000000	1.7072727272727273
3D	31000000	41000000	1.6521428571428571
3D	32000000	42000000	1.639375
3D	33000000	43000000	1.5711111111111111
3D	34000000	44000000	1.5442857142857143
3D	35000000	45000000	1.53
3D	36000000	46000000	1.5242857142857142
3D	37000000	47000000	1.5210344827586206
3D	38000000	48000000	1.5141935483870967
3D	39000000	49000000	1.5083333333333333
3D	40000000	50000000	1.435483870967742
3D	41000000	51000000	1.3402857142857143
3D	42000000	52000000	1.316
3D	43000000	53000000	1.2871875
3D	44000000	54000000	1.2579310344827586
3D	45000000	55000000	1.1911538461538462
3D	46000000	56000000	1.1086206896551725
3D	47000000	57000000	1.0625806451612902
3D	48000000	58000000	1.0135714285714286
3D	49000000	59000000	1.003103448275862
3D	50000000	60000000	0.895
3D	51000000	61000000	0.7892592592592592
3D	52000000	62000000	0.736
3D	53000000	63000000	0.7040000000000001
3D	54000000	64000000	0.6915789473684211
3D	55000000	65000000	0.6812820512820513
3D	56000000	66000000	0.6975
3D	57000000	67000000	0.7206
3D	58000000	68000000	0.7245098039215686
3D	59000000	69000000	0.7505263157894737
3D	60000000	70000000	0.7812
3D	61000000	71000000	0.8031372549019608
3D	62000000	72000000	0.8466666666666667
3D	63000000	73000000	0.875686274509804
3D	64000000	74000000	0.8870588235294118
3D	65000000	75000000	0.8913461538461538
3D	66000000	76000000	0.8985106382978724
3D	67000000	77000000	0.9016279069767441
3D	68000000	78000000	0.8975000000000001
3D	69000000	79000000	0.8629545454545454
3D	70000000	80000000	0.8118
3D	71000000	81000000	0.801063829787234
3D	72000000	82000000	0.7495238095238095
3D	73000000	83000000	0.7044186046511628
3D	74000000	84000000	0.6747619047619048
3D	75000000	85000000	0.6507692307692308
3D	76000000	86000000	0.6165714285714285
3D	77000000	87000000	0.5826666666666667
3D	78000000	88000000	0.5657142857142857
3D	79000000	89000000	0.5013636363636363
3D	80000000	90000000	0.43062500000000004
3D	81000000	91000000	0.42235294117647065
3D	82000000	92000000	0.3738888888888889
3D	83000000	93000000	0.31066666666666665
3D	84000000	94000000	0.2683333333333333
3D	85000000	95000000	0.2692857142857143
3D	86000000	96000000	0.26875
3D	87000000	97000000	0.27555555555555555
3D	88000000	98000000	0.28909090909090907
3D	89000000	99000000	0.29285714285714287
3D	90000000	100000000	0.30818181818181817
3D	91000000	101000000	0.30772727272727274
3D	92000000	102000000	0.31157894736842107
3D	93000000	103000000	0.3136842105263158
3D	94000000	104000000	0.2990909090909091
3D	95000000	105000000	0.303
3D	96000000	106000000	0.3088888888888889
3D	97000000	107000000	0.3073913043478261
3D	98000000	108000000	0.30043478260869566
3D	99000000	109000000	0.30083333333333334
3D	100000000	110000000	0.29454545454545455
3D	101000000	111000000	0.2965217391304348
3D	102000000	112000000	0.2952
3D	103000000	113000000	0.29359999999999997
3D	104000000	114000000	0.3036
3D	105000000	115000000	0.30103448275862066
3D	106000000	116000000	0.28545454545454546
3D	107000000	117000000	0.269375
3D	108000000	118000000	0.26903225806451614
3D	109000000	119000000	0.23970588235294116
3D	110000000	120000000	0.2186111111111111
3D	111000000	121000000	0.2013888888888889
3D	112000000	122000000	0.19333333333333333
3D	113000000	123000000	0.17575757575757572
3D	114000000	124000000	0.13324324324324321
3D	115000000	125000000	0.10875000000000003
3D	116000000	126000000	0.08857142857142859
3D	117000000	127000000	0.05041666666666668
3D	118000000	128000000	0.028846153846153844
3D	119000000	129000000	0.03884615384615384
3D	120000000	130000000	0.0464
3D	121000000	131000000	0.05043478260869566
3D	122000000	132000000	0.05043478260869566
3D	123000000	133000000	0.06076923076923078
3D	124000000	134000000	0.08285714285714287
3D	125000000	135000000	0.08285714285714287
3D	126000000	136000000	0.08700000000000001
3D	127000000	137000000	0.08952380952380952
3D	128000000	138000000	0.0919047619047619
3D	129000000	139000000	0.09277777777777778
3D	130000000	140000000	0.0891304347826087
3D	131000000	141000000	0.08172413793103449
3D	132000000	142000000	0.07727272727272727
3D	133000000	143000000	0.07741935483870967
3D	134000000	144000000	0.07806451612903226
3D	135000000	145000000	0.07818181818181819
3D	136000000	146000000	0.07846153846153846
3D	137000000	147000000	0.07857142857142857
3D	138000000	148000000	0.07466666666666667
3D	139000000	149000000	0.07311111111111111
3D	140000000	150000000	0.065
3D	141000000	151000000	0.06513513513513514
3D	142000000	152000000	0.06676470588235295
3D	143000000	153000000	0.062424242424242424
3D	144000000	154000000	0.05771428571428572
3D	145000000	155000000	0.05390243902439025
3D	146000000	156000000	0.049473684210526316
3D	147000000	157000000	0.04393939393939394
3D	148000000	158000000	0.03428571428571429
3D	149000000	159000000	0.033125
3D	150000000	160000000	0.037333333333333336
3D	151000000	161000000	0.03735294117647059
3D	152000000	162000000	0.03785714285714286
3D	153000000	163000000	0.043111111111111114
3D	154000000	164000000	0.04704545454545454
3D	155000000	165000000	0.04777777777777778
3D	156000000	166000000	0.04757575757575757
3D	157000000	167000000	0.04789473684210526
3D	158000000	168000000	0.052820512820512824
3D	159000000	169000000	0.05675675675675676
3D	160000000	170000000	0.05906976744186047
3D	161000000	171000000	0.06289473684210527
3D	162000000	172000000	0.06757575757575758
3D	163000000	173000000	0.06161290322580645
3D	164000000	174000000	0.05733333333333334
3D	165000000	175000000	0.055624999999999994
3D	166000000	176000000	0.054117647058823534
3D	167000000	177000000	0.054137931034482764
3D	168000000	178000000	0.04703703703703704
3D	169000000	179000000	0.04384615384615385
3D	170000000	180000000	0.03434782608695652
3D	171000000	181000000	0.03518518518518519
3D	172000000	182000000	0.03592592592592593
3D	173000000	183000000	0.03896551724137931
3D	174000000	184000000	0.0396551724137931
3D	175000000	185000000	0.040370370370370376
3D	176000000	186000000	0.0412
3D	177000000	187000000	0.041666666666666664
3D	178000000	188000000	0.04625
3D	179000000	189000000	0.048484848484848485
3D	180000000	190000000	0.054
3D	181000000	191000000	0.05810810810810811
3D	182000000	192000000	0.058823529411764705
3D	183000000	193000000	0.0603448275862069
3D	184000000	194000000	0.062
3D	185000000	195000000	0.05911764705882353
3D	186000000	196000000	0.05857142857142857
3D	187000000	197000000	0.05857142857142857
3D	188000000	198000000	0.0604
3D	189000000	199000000	0.06045454545454546
3D	190000000	200000000	0.057058823529411766
3D	191000000	201000000	0.0625
3D	192000000	202000000	0.12941176470588237
3D	193000000	203000000	0.16761904761904764
3D	194000000	204000000	0.20476190476190478
3D	195000000	205000000	0.3909090909090909
3D	196000000	206000000	0.4076190476190476
3D	197000000	207000000	0.4495652173913044
3D	198000000	208000000	0.46791666666666676
3D	199000000	209000000	0.46791666666666676
3D	200000000	210000000	0.5068181818181818
3D	201000000	211000000	0.5214285714285715
3D	202000000	212000000	0.6286666666666667
3D	203000000	213000000	0.7372727272727273
3D	204000000	214000000	0.89
3D	205000000	215000000	0.5
3D	206000000	216000000	0.5
3D	207000000	217000000	0.305
3D	208000000	218000000	0.11
3D	209000000	219000000	0.11
3D	210000000	220000000	0.11
3D	211000000	221000000	0.11
3D	212000000	222000000	0.09
3D	213000000	223000000	0.05625
3D	214000000	224000000	0.048999999999999995
3D	215000000	225000000	0.022
3D	216000000	226000000	0.02846153846153846
3D	217000000	227000000	0.03166666666666667
3D	218000000	228000000	0.032
3D	219000000	229000000	0.03482758620689655
3D	220000000	230000000	0.035454545454545454
3D	221000000	231000000	0.035454545454545454
3D	222000000	232000000	0.035625000000000004
3D	223000000	233000000	0.0375
3D	224000000	234000000	0.03884615384615385
3D	225000000	235000000	0.04130434782608696
3D	226000000	236000000	0.04130434782608696
3D	227000000	237000000	0.043478260869565216
3D	228000000	238000000	0.05071428571428572
3D	229000000	239000000	0.056
3D	230000000	240000000	0.06291666666666668
3D	231000000	241000000	0.060689655172413794
3D	232000000	242000000	0.060000000000000005
3D	233000000	243000000	0.055
3D	234000000	244000000	0.048292682926829276
3D	235000000	245000000	0.044
3D	236000000	246000000	0.043191489361702126
3D	237000000	247000000	0.04208333333333334
3D	238000000	248000000	0.03731707317073171
3D	239000000	249000000	0.03649999999999999
3D	240000000	250000000	0.0284375
3D	241000000	251000000	0.04833333333333335
3D	242000000	252000000	0.050285714285714274
3D	243000000	253000000	0.06399999999999999
3D	244000000	254000000	0.0718918918918919
3D	245000000	255000000	0.07805555555555554
3D	246000000	256000000	0.08088235294117646
3D	247000000	257000000	0.07666666666666666
3D	248000000	258000000	0.05872340425531914
3D	249000000	259000000	0.057499999999999996
3D	250000000	260000000	0.05307692307692311
3D	251000000	261000000	0.035
3D	252000000	262000000	0.031200000000000023
3D	253000000	263000000	0.01454545454545455
3D	254000000	264000000	0.011999999999999999
3D	255000000	265000000	0.008863636363636369
3D	256000000	266000000	0.005952380952380949
3D	257000000	267000000	0.0
3D	258000000	268000000	0.0
3D	259000000	269000000	0.0
3D	260000000	270000000	0.0
3D	261000000	271000000	0.0
3D	262000000	272000000	0.0
3D	263000000	273000000	0.0
3D	264000000	274000000	0.0
3D	265000000	275000000	0.0
3D	266000000	276000000	0.0
3D	267000000	277000000	0.0
3D	268000000	278000000	0.0
3D	269000000	279000000	0.0
3D	270000000	280000000	0.0
3D	271000000	281000000	0.0
3D	272000000	282000000	0.0
3D	273000000	283000000	0.0
3D	274000000	284000000	0.0
3D	275000000	285000000	0.0
3D	276000000	286000000	0.0
3D	277000000	287000000	0.0
3D	278000000	288000000	0.0
3D	279000000	289000000	0.0
3D	280000000	290000000	0.0
3D	281000000	291000000	0.0
3D	282000000	292000000	0.0
3D	283000000	293000000	0.0
3D	284000000	294000000	0.0
3D	285000000	295000000	0.0
3D	286000000	296000000	0.0
3D	287000000	297000000	0.0
3D	288000000	298000000	0.0
3D	289000000	299000000	0.0
3D	290000000	300000000	0.0
3D	291000000	301000000	0.0
3D	292000000	302000000	0.0
3D	293000000	303000000	0.0
3D	294000000	304000000	0.0
3D	295000000	305000000	0.0
3D	296000000	306000000	0.0
3D	297000000	307000000	0.0
3D	298000000	308000000	0.0
3D	299000000	309000000	0.0
3D	300000000	310000000	0.0
3D	301000000	311000000	0.0
3D	302000000	312000000	0.0
3D	303000000	313000000	0.0
3D	304000000	314000000	0.0
3D	305000000	315000000	0.0
3D	306000000	316000000	0.0
3D	307000000	317000000	0.0
3D	308000000	318000000	0.0
3D	309000000	319000000	0.0
3D	310000000	320000000	0.0
3D	311000000	321000000	0.0
3D	312000000	322000000	0.0
3D	313000000	323000000	0.0
3D	314000000	324000000	0.0
3D	315000000	325000000	0.0
3D	316000000	326000000	0.0
3D	317000000	327000000	0.0
3D	318000000	328000000	0.0
3D	319000000	329000000	0.0
3D	320000000	330000000	0.0
3D	321000000	331000000	0.0
3D	322000000	332000000	0.0
3D	323000000	333000000	0.0
3D	324000000	334000000	0.0
3D	325000000	335000000	0.0
3D	326000000	336000000	0.0
3D	327000000	337000000	0.0
3D	328000000	338000000	0.0
3D	329000000	339000000	0.0
3D	330000000	340000000	0.0
3D	331000000	341000000	0.0
3D	332000000	342000000	0.0
3D	333000000	343000000	0.0
3D	334000000	344000000	0.0
3D	335000000	345000000	0.0
3D	336000000	346000000	0.0
3D	337000000	347000000	0.0
3D	338000000	348000000	0.0
3D	339000000	349000000	0.0
3D	340000000	350000000	0.0
3D	341000000	351000000	0.0
3D	342000000	352000000	0.0
3D	343000000	353000000	0.0
3D	344000000	354000000	0.0
3D	345000000	355000000	0.0
3D	346000000	356000000	0.0
3D	347000000	357000000	0.0
3D	348000000	358000000	0.0
3D	349000000	359000000	0.0
3D	350000000	360000000	0.0
3D	351000000	361000000	0.0
3D	352000000	362000000	0.0
3D	353000000	363000000	0.0
3D	354000000	364000000	0.0
3D	355000000	365000000	0.0
3D	356000000	366000000	0.009000000000000001
3D	357000000	367000000	0.008181818181818182
3D	358000000	368000000	0.0064285714285714285
3D	359000000	369000000	0.005625000000000001
3D	360000000	370000000	0.005625000000000001
3D	361000000	371000000	0.005
3D	362000000	372000000	0.005
3D	363000000	373000000	0.004285714285714286
3D	364000000	374000000	0.0035999999999999986
3D	365000000	375000000	0.0037499999999999977
3D	366000000	376000000	0.0
3D	367000000	377000000	0.0
3D	368000000	378000000	0.0
3D	369000000	379000000	0.0
3D	370000000	380000000	0.0
3D	371000000	381000000	0.0
3D	372000000	382000000	0.0
3D	373000000	383000000	0.0
3D	374000000	384000000	0.0
3D	375000000	385000000	0.0
3D	376000000	386000000	0.0
3D	377000000	387000000	0.0
3D	378000000	388000000	0.0
3D	379000000	389000000	0.0
3D	380000000	390000000	0.0
3D	381000000	391000000	0.0
3D	382000000	392000000	0.0
3D	383000000	393000000	0.0
3D	384000000	394000000	0.0
3D	385000000	395000000	0.0
3D	386000000	396000000	0.017391304347826084
3D	387000000	397000000	0.04347826086956523
3D	388000000	398000000	0.06541666666666665
3D	389000000	399000000	0.06692307692307695
3D	390000000	400000000	0.0725
3D	391000000	401000000	0.06692307692307693
3D	392000000	402000000	0.06214285714285715
3D	393000000	403000000	0.06960000000000001
3D	394000000	404000000	0.06960000000000001
3D	395000000	405000000	0.06960000000000002
3D	396000000	406000000	0.04785714285714287
3D	397000000	407000000	0.024666666666666677
3D	398000000	408000000	0.006071428571428573
3D	399000000	409000000	0.0
3D	400000000	410000000	0.0
3D	401000000	411000000	0.0
3D	402000000	412000000	0.0
3D	403000000	413000000	0.0
3D	404000000	414000000	0.0
3D	405000000	415000000	0.0
3D	406000000	416000000	0.0
3D	407000000	417000000	0.0
3D	408000000	418000000	0.0
3D	409000000	419000000	0.0
3D	410000000	420000000	0.0
3D	411000000	421000000	0.0
3D	412000000	422000000	0.00436363636363636
3D	413000000	423000000	0.008620689655172408
3D	414000000	424000000	0.014166666666666673
3D	415000000	425000000	0.014655172413793105
3D	416000000	426000000	0.016250000000000007
3D	417000000	427000000	0.023269230769230775
3D	418000000	428000000	0.028723404255319152
3D	419000000	429000000	0.03266666666666667
3D	420000000	430000000	0.03761904761904762
3D	421000000	431000000	0.04230769230769231
3D	422000000	432000000	0.04871794871794871
3D	423000000	433000000	0.04972222222222222
3D	424000000	434000000	0.05333333333333334
3D	425000000	435000000	0.06028571428571428
3D	426000000	436000000	0.06885714285714287
3D	427000000	437000000	0.07861111111111112
3D	428000000	438000000	0.08567567567567567
3D	429000000	439000000	0.09743589743589744
3D	430000000	440000000	0.11249999999999999
3D	431000000	441000000	0.12813953488372093
3D	432000000	442000000	0.1463157894736842
3D	433000000	443000000	0.15457142857142858
3D	434000000	444000000	0.14189189189189189
3D	435000000	445000000	0.1529032258064516
3D	436000000	446000000	0.13272727272727272
3D	437000000	447000000	0.11090909090909094
3D	438000000	448000000	0.0994117647058824
3D	439000000	449000000	0.08941176470588239
3D	440000000	450000000	0.06944444444444445
3D	441000000	451000000	0.042432432432432436
3D	442000000	452000000	0.02951219512195122
3D	443000000	453000000	0.030909090909090907
3D	444000000	454000000	0.033999999999999996
3D	445000000	455000000	0.036666666666666674
3D	446000000	456000000	0.04525
3D	447000000	457000000	0.05666666666666667
3D	448000000	458000000	0.06170731707317073
3D	449000000	459000000	0.06
3D	450000000	460000000	0.062
3D	451000000	461000000	0.06657142857142857
3D	452000000	462000000	0.07413793103448277
3D	453000000	463000000	0.07642857142857143
3D	454000000	464000000	0.07655172413793104
3D	455000000	465000000	0.07517241379310345
3D	456000000	466000000	0.081
3D	457000000	467000000	0.08933333333333335
3D	458000000	468000000	0.09391304347826086
3D	459000000	469000000	0.09894736842105263
3D	460000000	470000000	0.111875
3D	461000000	471000000	0.1155
3D	462000000	472000000	0.1155
3D	463000000	473000000	0.11291666666666667
3D	464000000	474000000	0.10866666666666666
3D	465000000	475000000	0.11129032258064515
3D	466000000	476000000	0.11166666666666666
3D	467000000	477000000	0.11241379310344828
3D	468000000	478000000	0.12121212121212122
3D	469000000	479000000	0.12121212121212122
3D	470000000	480000000	0.11028571428571429
3D	471000000	481000000	0.104375
3D	472000000	482000000	0.09135135135135135
3D	473000000	483000000	0.0913888888888889
3D	474000000	484000000	0.0917241379310345
3D	475000000	485000000	0.08961538461538461
3D	476000000	486000000	0.08304347826086957
3D	477000000	487000000	0.0756
3D	478000000	488000000	0.06533333333333333
3D	479000000	489000000	0.06823529411764705
3D	480000000	490000000	0.0725
3D	481000000	491000000	0.07314285714285715
3D	482000000	492000000	0.0811764705882353
3D	483000000	493000000	0.07823529411764706
3D	484000000	494000000	0.07717948717948718
3D	485000000	495000000	0.07666666666666666
3D	486000000	496000000	0.07553191489361702
3D	487000000	497000000	0.0727906976744186
3D	488000000	498000000	0.06842105263157895
3D	489000000	499000000	0.06621621621621622
3D	490000000	500000000	0.06906976744186047
3D	491000000	501000000	0.07025
3D	492000000	502000000	0.07166666666666667
3D	493000000	503000000	0.07100000000000001
3D	494000000	504000000	0.06972972972972974
3D	495000000	505000000	0.06769230769230769
3D	496000000	506000000	0.06307692307692307
3D	497000000	507000000	0.05999999999999999
3D	498000000	508000000	0.05326086956521739
3D	499000000	509000000	0.04862745098039216
3D	500000000	510000000	0.0427906976744186
3D	501000000	511000000	0.0419047619047619
3D	502000000	512000000	0.036000000000000004
3D	503000000	513000000	0.033947368421052636
3D	504000000	514000000	0.038181818181818185
3D	505000000	515000000	0.03674999999999999
3D	506000000	516000000	0.037714285714285714
3D	507000000	517000000	0.03870967741935484
3D	508000000	518000000	0.04227272727272727
3D	509000000	519000000	0.04928571428571429
3D	510000000	520000000	0.05166666666666666
3D	511000000	521000000	0.05285714285714285
3D	512000000	522000000	0.0615
3D	513000000	523000000	0.06260869565217392
3D	514000000	524000000	0.06315789473684211
3D	515000000	525000000	0.06
3D	516000000	526000000	0.05071428571428571
3D	517000000	527000000	0.04388888888888889
3D	518000000	528000000	0.04
3D	519000000	529000000	0.038599999999999995
3D	520000000	530000000	0.036808510638297876
3D	521000000	531000000	0.036875
3D	522000000	532000000	0.03625
3D	523000000	533000000	0.03918367346938776
3D	524000000	534000000	0.04170212765957448
3D	525000000	535000000	0.04395833333333332
3D	526000000	536000000	0.047804878048780496
3D	527000000	537000000	0.055609756097560976
3D	528000000	538000000	0.06175
3D	529000000	539000000	0.06794117647058824
3D	530000000	540000000	0.06166666666666667
3D	531000000	541000000	0.09311111111111112
3D	532000000	542000000	0.11541666666666664
3D	533000000	543000000	0.14551020408163265
3D	534000000	544000000	0.15673076923076923
3D	535000000	545000000	0.17111111111111113
3D	536000000	546000000	0.17912280701754388
3D	537000000	547000000	0.19979999999999998
3D	538000000	548000000	0.2156862745098039
3D	539000000	549000000	0.21339622641509437
3D	540000000	550000000	0.24148936170212768
3D	541000000	551000000	0.22511111111111112
3D	542000000	552000000	0.2148780487804878
3D	543000000	553000000	0.18578947368421053
3D	544000000	554000000	0.17142857142857143
3D	545000000	555000000	0.15285714285714283
3D	546000000	556000000	0.1396969696969697
3D	547000000	557000000	0.13902439024390242
3D	548000000	558000000	0.12944444444444445
3D	549000000	559000000	0.1303030303030303
3D	550000000	560000000	0.16027777777777777
3D	551000000	561000000	0.19264705882352945
3D	552000000	562000000	0.2139024390243902
3D	553000000	563000000	0.22511627906976744
3D	554000000	564000000	0.22714285714285715
3D	555000000	565000000	0.21533333333333335
3D	556000000	566000000	0.21065217391304347
3D	557000000	567000000	0.20086956521739133
3D	558000000	568000000	0.19869565217391305
3D	559000000	569000000	0.19869565217391305
3D	560000000	570000000	0.18275000000000002
3D	561000000	571000000	0.16027027027027027
3D	562000000	572000000	0.11675
3D	563000000	573000000	0.13200000000000003
3D	564000000	574000000	0.145
3D	565000000	575000000	0.17043478260869566
3D	566000000	576000000	0.1777272727272727
3D	567000000	577000000	0.21300000000000002
3D	568000000	578000000	0.21894736842105267
3D	569000000	579000000	0.2316666666666667
3D	570000000	580000000	0.2316666666666667
3D	571000000	581000000	0.23538461538461541
3D	572000000	582000000	0.2866666666666667
3D	573000000	583000000	0.3076190476190476
3D	574000000	584000000	0.3159090909090909
3D	575000000	585000000	0.3242857142857143
3D	576000000	586000000	0.325952380952381
3D	577000000	587000000	0.32170731707317074
3D	578000000	588000000	0.3174418604651163
3D	579000000	589000000	0.3188888888888889
3D	580000000	590000000	0.31594594594594594
3D	581000000	591000000	0.3111111111111111
3D	582000000	592000000	0.29666666666666663
3D	583000000	593000000	0.27482758620689657
3D	584000000	594000000	0.25239999999999996
3D	585000000	595000000	0.2326086956521739
3D	586000000	596000000	0.218
3D	587000000	597000000	0.2132
3D	588000000	598000000	0.2282857142857143
3D	589000000	599000000	0.252
3D	590000000	600000000	0.2530769230769231
3D	591000000	601000000	0.25666666666666665
3D	592000000	602000000	0.25941176470588234
3D	593000000	603000000	0.27710526315789474
3D	594000000	604000000	0.2968888888888889
3D	595000000	605000000	0.3076086956521739
3D	596000000	606000000	0.33784313725490195
3D	597000000	607000000	0.3526
3D	598000000	608000000	0.38384615384615384
3D	599000000	609000000	0.3951612903225807
3D	600000000	610000000	0.3971875
3D	601000000	611000000	0.4056756756756757
3D	602000000	612000000	0.40255813953488373
3D	603000000	613000000	0.4202439024390244
3D	604000000	614000000	0.44
3D	605000000	615000000	0.4446875
3D	606000000	616000000	0.44583333333333336
3D	607000000	617000000	0.4684615384615385
3D	608000000	618000000	0.4717241379310345
3D	609000000	619000000	0.4444736842105263
3D	610000000	620000000	0.44405405405405407
3D	611000000	621000000	0.4384848484848485
3D	612000000	622000000	0.4364516129032258
3D	613000000	623000000	0.4148275862068965
3D	614000000	624000000	0.3634375
3D	615000000	625000000	0.350625
3D	616000000	626000000	0.3175675675675676
3D	617000000	627000000	0.2778125
3D	618000000	628000000	0.224
3D	619000000	629000000	0.17166666666666666
3D	620000000	630000000	0.1690625
3D	621000000	631000000	0.16897435897435897
3D	622000000	632000000	0.15564102564102564
3D	623000000	633000000	0.1463888888888889
3D	624000000	634000000	0.15064516129032257
3D	625000000	635000000	0.1545161290322581
3D	626000000	636000000	0.1686206896551724
3D	627000000	637000000	0.17756756756756756
3D	628000000	638000000	0.20297297297297298
3D	629000000	639000000	0.2225714285714286
3D	630000000	640000000	0.2281818181818182
3D	631000000	641000000	0.23258064516129032
3D	632000000	642000000	0.19303030303030302
3D	633000000	643000000	0.17694444444444443
3D	634000000	644000000	0.14813953488372095
3D	635000000	645000000	0.1283333333333333
3D	636000000	646000000	0.12288888888888892
3D	637000000	647000000	0.10794871794871796
3D	638000000	648000000	0.08900000000000001
3D	639000000	649000000	0.07953488372093023
3D	640000000	650000000	0.08045454545454546
3D	641000000	651000000	0.07276595744680851
3D	642000000	652000000	0.08857142857142856
3D	643000000	653000000	0.09230769230769233
3D	644000000	654000000	0.10361702127659574
3D	645000000	655000000	0.10695652173913045
3D	646000000	656000000	0.0877966101694915
3D	647000000	657000000	0.08032786885245904
3D	648000000	658000000	0.11661016949152542
3D	649000000	659000000	0.13465517241379313
3D	650000000	660000000	0.20428571428571426
3D	651000000	661000000	0.3008928571428571
3D	652000000	662000000	0.5392452830188675
3D	653000000	663000000	0.6771428571428574
3D	654000000	664000000	0.8140000000000003
3D	655000000	665000000	1.0947058823529408
3D	656000000	666000000	1.6079545454545456
3D	657000000	667000000	1.718936170212766
3D	658000000	668000000	1.5521999999999996
3D	659000000	669000000	1.6174468085106382
3D	660000000	670000000	1.4167999999999994
3D	661000000	671000000	1.3424489795918366
3D	662000000	672000000	1.0024528301886788
3D	663000000	673000000	0.8287931034482755
